CodEleicao;Município;Cargo;Candidato;Nr;Partido;Situação;QtVN;%VV;UF;id_municipio
30;CAMPO GRANDE;Prefeito;FRANCISCO DAS CHAGAS EUFRÁSIO VIEIRA DE MELO;15;PMDB;Eleito;3.365;50,24;RN;#N/D
30;CAMPO REDONDO;Prefeito;CARLOS ROBERTO LUCENA BARBOSA;22;PR;Eleito;3.233;53,36;RN;2402105
30;CANGUARETAMA;Prefeito;WELLINSON CARLOS DANTAS RIBEIRO;22;PR;Eleito;9.01;52,31;RN;2402204
30;CARAÚBAS;Prefeito;ADEMAR FERREIRA DA SILVA;40;PSB;Eleito;7.014;52,03;RN;2402303
30;CARNAÚBA DOS DANTAS;Prefeito;ALEXANDRE DANTAS DE MEDEIROS;11;PP;Eleito;2.665;52,78;RN;2402402
30;CARNAUBAIS;Prefeito;LUIZ GONZAGA CAVALCANTE DANTAS;40;PSB;Eleito;3.659;52,61;RN;2402501
30;CEARÁ-MIRIM;Prefeito;ANTONIO MARCOS DE ABREU PEIXOTO;22;PR;Eleito;22.553;60,68;RN;2402600
30;CERRO CORÁ;Prefeito;RAIMUNDO MARCELINO BORGES;25;DEM;Eleito;2.908;46,56;RN;2402709
30;CORONEL EZEQUIEL;Prefeito;CLAUDIO MARQUES DE MACEDO;15;PMDB;Eleito;1.755;53,12;RN;2402808
30;CORONEL JOÃO PESSOA;Prefeito;FRANCISCO ALVES DA COSTA;11;PP;Eleito;2.419;87,36;RN;2402907
30;CRUZETA;Prefeito;JOSE SALLY DE ARAUJO;40;PSB;Eleito;2.907;51,68;RN;2403004
30;CURRAIS NOVOS;Prefeito;GERALDO GOMES DE OLIVEIRA;25;DEM;Eleito;13.38;52,52;RN;2403103
30;DOUTOR SEVERIANO;Prefeito;FRANCISCO NERI DE OLIVEIRA;40;PSB;Eleito;2.813;69,29;RN;2403202
30;ENCANTO;Prefeito;ALBERONE NERI DE OLIVEIRA LIMA;25;DEM;Eleito;1.793;52,84;RN;2403301
30;EQUADOR;Prefeito;VANILDO FERNANDES BEZERRA;12;PDT;Eleito;1.893;50,15;RN;2403400
30;ESPÍRITO SANTO;Prefeito;DAISE FLORÊNCIO DA COSTA CORREIA;11;PP;Eleito;2.07;35,70;RN;2403509
30;EXTREMOZ;Prefeito;KLAUSS FRANCISCO TORQUATO REGO;15;PMDB;Eleito;8.192;53,46;RN;2403608
30;FELIPE GUERRA;Prefeito;BRAZ COSTA NETO;15;PMDB;Eleito;2.771;52,45;RN;#N/D
30;FERNANDO PEDROZA;Prefeito;GONDEMÁRIO DE PAULA MIRANDA JÚNIOR;40;PSB;Eleito;1.431;54,25;RN;2403756
30;FLORÂNIA;Prefeito;SINVAL SALOMAO ALVES DE MEDEIROS;14;PTB;Eleito;3.28;51,46;RN;2403806
30;FRANCISCO DANTAS;Prefeito;GILSON DIAS GONÇALVES;14;PTB;Eleito;1.416;59,27;RN;2403905
30;FRUTUOSO GOMES;Prefeito;LUCIDIO JACOME FERREIRA;40;PSB;Eleito;1.958;55,31;RN;2404002
30;GALINHOS;Prefeito;FRANCISCO RODRIGUES DE ARAÚJO;25;DEM;Eleito;1.22;62,85;RN;#N/D
30;GOIANINHA;Prefeito;GERALDO ROCHA E SILVA JUNIOR;33;PMN;Eleito;10.289;77,49;RN;2404200
30;GOVERNADOR DIX-SEPT ROSADO;Prefeito;LANICE FERREIRA DE MACÊDO;15;PMDB;Eleito;4.765;51,93;RN;2404309
30;GROSSOS;Prefeito;VERONILDE CAETANO DA SILVA;40;PSB;Eleito;3.215;48,04;RN;2404408
30;GUAMARÉ;Prefeito;MOZANIEL DE MELO RODRIGUES;11;PP;Eleito;3.051;34,28;RN;2404507
30;IELMO MARINHO;Prefeito;GERMANO JACOME PATRIOTA;15;PMDB;Eleito;5.127;57,48;RN;2404606
30;IPANGUAÇU;Prefeito;LEONARDO DA SILVA OLIVEIRA;13;PT;Eleito;5.177;53,37;RN;2404705
30;IPUEIRA;Prefeito;CONCESSA ARAÚJO MACEDO;25;DEM;Eleito;954;59,44;RN;2404804
30;ITAJÁ;Prefeito;GILBERTO ELIOMAR LOPES;25;DEM;Eleito;3.092;53,03;RN;2404853
30;ITAÚ;Prefeito;ANTONIO EDSON DE MELO;25;DEM;Eleito;2.341;57,11;RN;2404903
30;JAÇANÃ;Prefeito;UADY ANTÔNIO DE FARIAS;40;PSB;Eleito;2.975;58,37;RN;2405009
30;JANDAÍRA;Prefeito;FÁBIO MAGNO SABINO PINHO MARINHO;15;PMDB;Eleito;2.45;54,48;RN;2405108
30;JANDUÍS;Prefeito;SALOMÃO GURGEL PINHEIRO;13;PT;Eleito;2.159;57,96;RN;2405207
