CodEleicao;Município;Cargo;Candidato;Nr;Partido;Situação;QtVN;%VV;UF;id_municipio
30;GUAIÇARA;Prefeito;OSVALDO AFONSO COSTA;45;PSDB;Eleito;4.312;68,94;SP;3517208
30;GUAIMBÊ;Prefeito;VALDIR ACHILLES;45;PSDB;Eleito;1.716;50,86;SP;3517307
30;GUAÍRA;Prefeito;JOSÉ CARLOS AUGUSTO;25;DEM;Eleito;8.645;37,46;SP;3517406
30;GUAPIAÇU;Prefeito;MARIA IVANETE HERNANDES VETORASSO;45;PSDB;Eleito;5.215;46,48;SP;3517505
30;GUAPIARA;Prefeito;FLAVIO DE LIMA;45;PSDB;Eleito;7.335;97,15;SP;3517604
30;GUARÁ;Prefeito;MARCO AURÉLIO MIGLIORI;45;PSDB;Eleito;8.938;73,35;SP;3517703
30;GUARAÇAÍ;Prefeito;ALCEU CANDIDO CAETANO;45;PSDB;Eleito;3.672;64,96;SP;3517802
30;GUARACI;Prefeito;RENATO AZEDA RIBEIRO DE AGUIAR;23;PPS;Eleito;3.809;57,65;SP;3517901
30;GUARANI D'OESTE;Prefeito;JAIME FIOMARO DOS SANTOS;15;PMDB;Eleito;604;100,00;SP;3518008
30;GUARANTÃ;Prefeito;IOCHINORI INOUE;40;PSB;Eleito;2.311;54,02;SP;3518107
30;GUARARAPES;Prefeito;EDENILSON DE ALMEIDA;45;PSDB;Eleito;9.164;51,12;SP;3518206
30;GUARAREMA;Prefeito;MARCIO LUIZ ALVINO DE SOUZA;22;PR;Eleito;10.582;67,03;SP;3518305
30;GUARATINGUETÁ;Prefeito;ANTONIO GILBERTO FILIPPO FERNANDES JUNIOR;25;DEM;Eleito;47.481;74,00;SP;3518404
30;GUAREÍ;Prefeito;JOSÉ PEDRO DE BARROS;15;PMDB;Eleito;3.276;48,48;SP;3518503
30;GUARIBA;Prefeito;HERMINIO DE LAURENTIZ NETO;45;PSDB;Eleito;10.632;49,11;SP;3518602
30;GUARUJÁ;Prefeito;MARIA ANTONIETA DE BRITO;15;PMDB;Eleito;84.322;52,12;SP;3518701
30;GUATAPARÁ;Prefeito;SAMIR REDONDO SOUTO;45;PSDB;Eleito;1.852;47,04;SP;3518859
