CodEleicao;Município;Cargo;Candidato;Nr;Partido;Situação;QtVN;%VV;UF;id_municipio
30;CORUMBÁ DE GOIÁS;Prefeito;EMILIO DE PAIVA JACINTO;43;PV;Eleito;3.582;62,72;GO;5205802
30;CORUMBAÍBA;Prefeito;ROMÁRIO VIEIRA DA ROCHA;22;PR;Eleito;2.973;60,81;GO;5205901
30;CRISTALINA;Prefeito;LUIZ CARLOS ATTIÉ;25;DEM;Eleito;11.38;52,91;GO;5206206
30;CRISTIANÓPOLIS;Prefeito;IRIS AURELIO BORGES DIAS;45;PSDB;Eleito;1.448;56,02;GO;5206305
30;CRIXÁS;Prefeito;OLIMPIO CESAR DE ARAUJO ALMEIDA;45;PSDB;Eleito;4.543;50,29;GO;5206404
30;CROMÍNIA;Prefeito;ANTONIO VIEIRA ROSA;23;PPS;Eleito;1.536;100,00;GO;5206503
30;CUMARI;Prefeito;MARCO ANTONIO DOS SANTOS;14;PTB;Eleito;1.038;47,42;GO;5206602
30;DAMIANÓPOLIS;Prefeito;ANDREIA LINS DEPOLLO;12;PDT;Eleito;1.541;50,87;GO;5206701
30;DAMOLÂNDIA;Prefeito;AMERICO OSORIO DOS SANTOS E SILVA;15;PMDB;Eleito;1.177;51,53;GO;5206800
30;DAVINÓPOLIS;Prefeito;DARCI ROSA DE JESUS;13;PT;Eleito;1.254;58,90;GO;5206909
30;DIORAMA;Prefeito;EDISON FERREIRA DA SILVA;15;PMDB;Eleito;1.005;55,49;GO;5207105
30;DIVINÓPOLIS DE GOIÁS;Prefeito;MOACI GOMES DE SOUSA;15;PMDB;Eleito;2.251;58,67;GO;5208301
30;DOVERLÂNDIA;Prefeito;GASPAR ALVES DE SOUZA;45;PSDB;Eleito;1.678;50,86;GO;5207253
30;EDEALINA;Prefeito;JOSE CARLOS DOS SANTOS;15;PMDB;Eleito;1.626;55,23;GO;5207352
30;EDÉIA;Prefeito;LOURIVAL FERREIRA DE ARAÚJO;45;PSDB;Eleito;3.935;58,12;GO;5207402
30;ESTRELA DO NORTE;Prefeito;ORCINO DOS REIS BRAGA;45;PSDB;Eleito;1.24;53,77;GO;5207501
30;FAINA;Prefeito;CAIO VELLASCO DE CASTRO CURADO;15;PMDB;Eleito;1.881;37,04;GO;5207535
30;FAZENDA NOVA;Prefeito;DANIEL MARTINS MARIANO;22;PR;Eleito;2.651;57,49;GO;5207600
30;FIRMINÓPOLIS;Prefeito;LEONARDO DE OLIVEIRA BRITO;14;PTB;Eleito;2.351;37,20;GO;5207808
30;FLORES DE GOIÁS;Prefeito;VALMIM SOARES DE CAMPOS;15;PMDB;Eleito;2.2;43,42;GO;5207907
30;FORMOSA;Prefeito;PEDRO IVO DE CAMPOS FARIA;11;PP;Eleito;17.371;37,48;GO;5208004
30;FORMOSO;Prefeito;DENÍLSON SEVERINO ROSA;45;PSDB;Eleito;1.806;49,38;GO;5208103
30;GAMELEIRA DE GOIÁS;Prefeito;FERNANDO BORGES DOS SANTOS;11;PP;Eleito;790;39,17;GO;5208152
30;GOIANÁPOLIS;Prefeito;JEOVÁ LEITE CARDOSO;11;PP;Eleito;3.728;51,69;GO;5208400
30;GOIANDIRA;Prefeito;ODEMIR MOREIRA DE MELO;22;PR;Eleito;2.057;62,39;GO;5208509
30;GOIANÉSIA;Prefeito;GILBERTO BATISTA NAVES;15;PMDB;Eleito;17.314;53,63;GO;5208608
30;GOIÂNIA;Prefeito;IRIS REZENDE MACHADO;15;PMDB;Eleito;472.319;74,16;GO;5208707
30;GOIANIRA;Prefeito;CARLOS ALBERTO ANDRADE OLIVEIRA;45;PSDB;Eleito;10.102;75,76;GO;5208806
30;GOIÁS;Prefeito;MARCIO RAMOS CAIADO;11;PP;Eleito;5.433;32,80;GO;5208905
